customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn
customer_191,Male,1,Yes,No,58,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,95.58,162.62,9431.96,Yes
customer_192,Female,1,No,Yes,35,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,60.99,103.75,3631.25,Yes
customer_193,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,82.08,156.76,2821.68,Yes
customer_194,Female,0,No,Yes,66,No,Yes,DSL,No,Yes,No,No,No internet service,No,One year,52.16,77.16,5092.56,No
customer_195,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,110.63,166.27,2992.86,No
customer_196,Female,1,No,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,43.63,828.97,No
customer_197,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,32.78,2294.6,No
customer_198,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,41.64,2123.64,No
customer_199,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,37.1,1187.2,No
customer_200,Male,1,No,No,39,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,43.22,82.64,3222.96,No
customer_201,Female,0,No,Yes,38,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,84.95,134.95,5128.1,No
customer_202,Female,1,No,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,0,No
customer_203,Female,0,Yes,Yes,10,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,42.08,92.08,920.8,No
customer_204,Female,0,No,Yes,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,37.91,2122.96,No
customer_205,Male,1,No,No,49,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Two year,51.98,120.72,5915.28,No
customer_206,Female,0,No,No,22,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,127.64,157.64,3468.08,No
customer_207,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,91.08,153.84,4615.2,No
customer_208,Male,1,Yes,Yes,41,No,No,DSL,Yes,No,No,No internet service,Yes,No,One year,58.07,103.07,4225.87,No
customer_209,Female,1,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,83.37,148.37,890.22,No
customer_210,Female,0,No,No,15,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,37.65,102.45,1536.75,Yes
customer_211,Male,1,Yes,No,59,No,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,47.57,92.57,5461.63,No
customer_212,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,40.65,40.65,No
customer_213,Male,1,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,0,Yes
customer_214,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Two year,25.69,71.06,3339.82,No
customer_215,Female,0,Yes,No,11,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,67.45,102.45,1126.95,No
customer_216,Female,0,No,Yes,68,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,One year,70.45,90.45,6150.6,No
customer_217,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,56.38,117.42,4227.12,No
customer_218,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,33.31,1032.61,No
customer_219,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,47.2,107.36,858.88,No
customer_220,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,130.48,198.13,3566.34,No
customer_221,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,109.29,176.49,8295.03,Yes
customer_222,Male,0,Yes,No,2,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,104.27,169.27,338.54,No
customer_223,Female,0,No,Yes,19,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,69.02,131.78,2503.82,Yes
customer_224,Male,1,No,Yes,23,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,61.34,106.34,2445.82,Yes
customer_225,Male,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1060,No
customer_226,Female,1,Yes,Yes,32,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,91.26,141.26,4520.32,No
customer_227,Male,1,No,Yes,23,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,32.37,95.53,2197.19,No
customer_228,Male,0,Yes,Yes,71,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1420,No
customer_229,Female,0,No,Yes,35,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Two year,30.52,75.52,2643.2,No
customer_230,Female,1,No,Yes,37,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,48.91,83.91,3104.67,No
customer_231,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,119.25,178.74,4289.76,No
customer_232,Female,1,Yes,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,33.59,571.03,No
customer_233,Male,1,Yes,No,65,No,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,One year,83.33,138.33,8991.45,No
customer_234,Male,1,No,No,53,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,33.01,1749.53,No
customer_235,Male,0,No,Yes,34,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,680,No
customer_236,Female,0,Yes,Yes,60,No,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,55.89,125.89,7553.4,No
customer_237,Female,1,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,137.14,192.97,7718.8,No
customer_238,Female,1,No,No,32,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,One year,26.57,101.57,3250.24,No
customer_239,Male,1,Yes,No,67,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,115.75,160.75,10770.25,No
customer_240,Female,0,Yes,Yes,32,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,640,No
customer_241,Female,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,260,No
customer_242,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,57.5,114.15,2283.0,Yes
customer_243,Male,0,Yes,Yes,47,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,56.97,121.97,5732.59,No
customer_244,Female,1,Yes,No,19,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,62.77,112.77,2142.63,No
customer_245,Female,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,79.93,140.83,985.81,No
customer_246,Female,1,No,No,6,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,131.66,196.66,1179.96,Yes
customer_247,Female,1,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,35.33,2331.78,No
customer_248,Male,0,No,No,16,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Two year,21.13,58.16,930.56,No
customer_249,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,41.06,132.69,4246.08,No
customer_250,Male,1,Yes,No,47,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,58.42,122.51,5757.97,No
customer_251,Male,1,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,45.84,2658.72,No
customer_252,Female,0,No,Yes,21,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,60.14,134.11,2816.31,No
customer_253,Male,0,No,Yes,29,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,26.72,93.15,2701.35,No
customer_254,Female,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,37.01,1369.37,No
customer_255,Male,0,No,No,50,No,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,126.3,161.3,8065.0,No
customer_256,Male,0,No,Yes,53,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,55.52,135.16,7163.48,No
customer_257,Male,1,No,Yes,7,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,28.22,83.22,582.54,No
customer_258,Female,1,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,60.31,121.2,3151.2,No
customer_259,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,49.54,1288.04,No
customer_260,Male,1,No,No,20,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,130.84,175.84,3516.8,Yes
customer_261,Male,1,No,No,29,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,66.86,116.86,3388.94,No
customer_262,Female,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,540,No
customer_263,Male,1,No,Yes,63,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,25.9,45.9,2891.7,No
customer_264,Male,0,Yes,Yes,68,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,30.32,103.6,7044.8,No
customer_265,Female,1,No,No,60,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1200,No
customer_266,Female,0,No,Yes,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,45.17,2122.99,No
customer_267,Male,0,No,No,18,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,73.78,108.78,1958.04,Yes
customer_268,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,48.42,145.26,No
customer_269,Male,1,No,No,34,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,680,No
customer_270,Male,0,No,No,63,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1260,No
customer_271,Male,0,No,Yes,48,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,84.89,144.89,6954.72,No
customer_272,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,One year,34.73,94.83,1517.28,No
customer_273,Male,0,Yes,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,73.08,103.08,4432.44,No
customer_274,Male,1,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,47.14,1367.06,No
customer_275,Male,1,No,Yes,45,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,One year,44.33,118.58,5336.1,No
customer_276,Female,1,No,No,5,No,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,43.38,63.38,316.9,No
customer_277,Female,1,No,Yes,36,No,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,116.89,136.89,4928.04,No
customer_278,Male,0,Yes,No,23,No,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,One year,56.28,81.28,1869.44,No
customer_279,Male,0,No,Yes,45,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,83.5,128.5,5782.5,No
customer_280,Female,0,No,Yes,52,Yes,No,DSL,No internet service,No,No,No,No,No,One year,43.42,90.44,4702.88,No
customer_281,Male,1,Yes,Yes,59,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,92.74,152.74,9011.66,No
customer_282,Female,0,No,Yes,62,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,96.16,176.38,10935.56,No
customer_283,Male,1,Yes,Yes,31,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,102.7,152.7,4733.7,No
customer_284,Male,1,Yes,Yes,32,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,34.53,1104.96,No
customer_285,Female,0,Yes,No,66,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,One year,43.85,73.85,4874.1,No
customer_286,Male,1,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,118.73,213.82,3634.94,No
customer_287,Male,1,No,Yes,24,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,37.77,108.72,2609.28,No
customer_288,Male,0,Yes,No,53,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,25.49,45.49,2410.97,No
